SymbolSet,Entity,EntityType,EntitySubType,StandardIdentity,Code,GeometryType,IconType,UniqueName
25,Airspace Control (Corridors) Areas,Safe Lane,,,170400,Line,MAIN,Air Corridors : Safe Lane
25,Airspace Control (Corridors) Areas,Standard Use Army Aircraft Flight Route,,,170500,Line,MAIN,Air Corridors : Standard Use Army Aircraft Flight Route
25,Airspace Control (Corridors) Areas,Transit Corridor,,,170600,Line,MAIN,Air Corridors : Transit Corridor
25,Airspace Control (Corridors) Areas,Unmanned Aircraft (UA) Route,,,170700,Line,MAIN,Air Corridors : Unmanned Aircraft (UA) Route
25,Airspace Control (Corridors) Areas,Base Defense Zone,,,170800,Area,MAIN,Air Corridors : Base Defense Zone
25,Airspace Control (Corridors) Areas,High-Density Airspace Control Zone,,,170900,Area,MAIN,Air Corridors : High-Density Airspace Control Zone
25,Airspace Control (Corridors) Areas,Restricted Operations Zone,,,171000,Area,MAIN,Air Corridors : Restricted Operations Zone
25,Airspace Control (Corridors) Areas,Air-to-Air Restricted Operating Zone,,,171100,Area,MAIN,Air Corridors : Air-to-Air Restricted Operating Zone
25,Airspace Control (Corridors) Areas,Unmanned Aircraft Restricted Operating Zone,,,171200,Area,MAIN,Air Corridors : Unmanned Aircraft Restricted Operating Zone
25,Airspace Control (Corridors) Areas,Weapon Engagement Zone,,,171300,Area,MAIN,Air Corridors : Weapon Engagement Zone
25,Airspace Control (Corridors) Areas,Fighter Engagement Zone,,,171400,Area,MAIN,Air Corridors : Fighter Engagement Zone
25,Airspace Control (Corridors) Areas,Joint Engagement Zone,,,171500,Area,MAIN,Air Corridors : Joint Engagement Zone
25,Airspace Control (Corridors) Areas,Missile Engagement Zone,,,171600,Area,MAIN,Air Corridors : Missile Engagement Zone
25,Airspace Control (Corridors) Areas,Low Altitude Missile Engagement Zone,,,171700,Area,MAIN,Air Corridors : Low Altitude Missile Engagement Zone
25,Airspace Control (Corridors) Areas,High Altitude Missile Engagement Zone,,,171800,Area,MAIN,Air Corridors : High Altitude Missile Engagement Zone
25,Airspace Control (Corridors) Areas,Short Range Air Defense Engagement Zone,,,171900,Area,MAIN,Air Corridors : Short Range Air Defense Engagement Zone
25,Airspace Control (Corridors) Areas,Weapons Free Zone,,,172000,Area,MAIN,Air Corridors : Weapons Free Zone
25,Airspace Control Points,,,,180000,Point,MAIN,Airspace Control Points
25,Airspace Control Points,Air Control Point,,,180100,Point,MAIN,Airspace Control Points : Air Control Point
25,Airspace Control Points,Communications Checkpoint,,,180200,Point,MAIN,Airspace Control Points : Communications Checkpoint
25,Airspace Control Points,Downed Aircrew Pick-Up Point,,,180300,Point,MAIN,Airspace Control Points : Downed Aircrew Pick-Up Point
25,Airspace Control Points,Pop-up Point,,,180400,Point,MAIN,Airspace Control Points : Pop-up Point
25,Airspace Control Points,Air Control Rendezvous,,,180500,Point,MAIN,Airspace Control Points : Air Control Rendezvous
25,Airspace Control Points,TACAN,,,180600,Point,MAIN,Airspace Control Points : TACAN
25,Airspace Control Points,CAP Station,,,180700,Point,MAIN,Airspace Control Points : CAP Station
25,Airspace Control Points,AEW Station,,,180800,Point,MAIN,Airspace Control Points : AEW Station
25,Airspace Control Points,ASW (Helo and F/W) Station,,,180900,Point,MAIN,Airspace Control Points : ASW (Helo and F/W) Station
25,Airspace Control Points,Strike Initial Point,,,181000,Point,MAIN,Airspace Control Points : Strike Initial Point
25,Airspace Control Points,Replenishment Station,,,181100,Point,MAIN,Airspace Control Points : Replenishment Station
25,Airspace Control Points,Tanking,,,181200,Point,MAIN,Airspace Control Points : Tanking
25,Airspace Control Points,Antisubmarine Warfare- Rotary Wing,,,181300,Point,MAIN,Airspace Control Points : Antisubmarine Warfare- Rotary Wing
25,Airspace Control Points,SUCAP - Fixed Wing,,,181400,Point,MAIN,Airspace Control Points : SUCAP - Fixed Wing
25,Airspace Control Points,SUCAP - Rotary Wing,,,181500,Point,MAIN,Airspace Control Points : SUCAP - Rotary Wing
25,Airspace Control Points,MIW - Fixed Wing,,,181600,Point,MAIN,Airspace Control Points : MIW - Fixed Wing
25,Airspace Control Points,MIW - Rotary Wing,,,181700,Point,MAIN,Airspace Control Points : MIW - Rotary Wing
25,Airspace Control Points,Tomcat,,,181800,Point,MAIN,Airspace Control Points : Tomcat
25,Airspace Control Points,Rescue,,,181900,Point,MAIN,Airspace Control Points : Rescue
25,Airspace Control Points,Unmanned Aerial System (UAS/UA),,,182000,Point,MAIN,Airspace Control Points : Unmanned Aerial System (UAS/UA)
25,Airspace Control Points,VTUA,,,182100,Point,MAIN,Airspace Control Points : VTUA
25,Airspace Control Points,Orbit,,,182200,Point,MAIN,Airspace Control Points : Orbit
25,Airspace Control Points,Orbit - Figure Eight,,,182300,Point,MAIN,Airspace Control Points : Orbit - Figure Eight
25,Airspace Control Points,Orbit - Race Track,,,182400,Point,MAIN,Airspace Control Points : Orbit - Race Track
25,Airspace Control Points,Orbit - Random Closed,,,182500,Point,MAIN,Airspace Control Points : Orbit - Random Closed
25,Airspace Control Lines,Identification Friend or Foe Off Line,,,190100,Line,MAIN,Airspace Control Lines : Identification Friend or Foe Off Line
25,Airspace Control Lines,Identification Friend or Foe On Line,,,190200,Line,MAIN,Airspace Control Lines : Identification Friend or Foe On Line
25,Maritime Control Areas,Launch Area,Ellipse/Circle,,200101,Area,MAIN,Maritime Areas : Launch Area : Ellipse/Circle
25,Maritime Control Areas,Defended Area,Ellipse/Circle,,200201,Area,MAIN,Maritime Areas : Defended Area : Ellipse/Circle
25,Maritime Control Areas,Defended Area,Rectangle,,200202,Area,MAIN,Maritime Areas : Defended Area : Rectangle
25,Maritime Control Areas,No Attack (NOTACK) Zone,,,200300,Area,MAIN,Maritime Areas : No Attack (NOTACK) Zone
25,Maritime Control Areas,Ship Area of Interest,,,200400,Point,MAIN,Maritime Areas : Ship Area of Interest
25,Maritime Control Areas,Ship Area of Interest,Ellipse/Circle,,200401,Area,MAIN,Maritime Areas : Ship Area of Interest : Ellipse/Circle
25,Maritime Control Areas,Ship Area of Interest,Rectangle,,200402,Area,MAIN,Maritime Areas : Ship Area of Interest : Rectangle
25,Maritime Control Areas,Active Maneuver Area,,,200500,Point,MAIN,Maritime Areas : Active Maneuver Area
25,Maritime Control Areas,Cued Acquisition Doctrine,,,200600,Point,MAIN,Maritime Areas : Cued Acquisition Doctrine
25,Maritime Control Areas,Radar Search Doctrine,,,200700,Point,MAIN,Maritime Areas : Radar Search Doctrine
25,Maritime Control Points,Plan Ship,,,210100,Point,MAIN,Maritime Points : Plan Ship
25,Maritime Control Points,Aim Point,,,210200,Point,MAIN,Maritime Points : Aim Point
25,Maritime Control Points,Defended Asset,,,210300,Point,MAIN,Maritime Points : Defended Asset
25,Maritime Control Points,Drop Point,,,210400,Point,MAIN,Maritime Points : Drop Point
25,Maritime Control Points,Entry Point,,,210500,Point,MAIN,Maritime Points : Entry Point
25,Maritime Control Points,Air Detonation,,,210600,Point,MAIN,Maritime Points : Air Detonation
25,Maritime Control Points,Ground Zero,,,210700,Point,MAIN,Maritime Points : Ground Zero
25,Maritime Control Points,Impact Point,,,210800,Point,MAIN,Maritime Points : Impact Point
25,Maritime Control Points,Predicted Impact Point,,,210900,Point,MAIN,Maritime Points : Predicted Impact Point
25,Maritime Control Points,Launched Torpedo,,,211000,Point,MAIN,Maritime Points : Launched Torpedo
25,Maritime Control Points,Missile Detection Point,,,211100,Point,MAIN,Maritime Points : Missile Detection Point
25,Maritime Control Points,Acoustic Countermeasure (Decoy),,,211200,Point,MAIN,Maritime Points : Acoustic Countermeasure (Decoy)
25,Maritime Control Points,Electronic Countermeasures (ECM) Decoy,,,211300,Point,MAIN,Maritime Points : Electronic Countermeasures (ECM) Decoy
25,Maritime Control Points,Brief Contact,,,211400,Point,MAIN,Maritime Points : Brief Contact
25,Maritime Control Points,Datum Lost Contact,,,211500,Point,MAIN,Maritime Points : Datum Lost Contact
25,Maritime Control Points,BT Buoy Drop,,,211600,Point,MAIN,Maritime Points : BT Buoy Drop
25,Maritime Control Points,Reported Bottom Sub,,,211700,Point,MAIN,Maritime Points : Reported Bottom Sub
25,Maritime Control Points,Moving Haven,,,211800,Point,MAIN,Maritime Points : Moving Haven
25,Maritime Control Points,Screen Center,,,211900,Point,MAIN,Maritime Points : Screen Center
25,Maritime Control Points,Lost Contact,,,212000,Point,MAIN,Maritime Points : Lost Contact
25,Maritime Control Points,Sinker,,,212100,Point,MAIN,Maritime Points : Sinker
25,Maritime Control Points,Trial Track,,,212200,Point,MAIN,Maritime Points : Trial Track
25,Maritime Control Points,Acoustic Fix,,,212300,Point,MAIN,Maritime Points : Acoustic Fix
25,Maritime Control Points,Electromagnetic Fix,,,212400,Point,MAIN,Maritime Points : Electromagnetic Fix
25,Maritime Control Points,Electromagnetic - Magnetic Anomaly Detection (MAD),,,212500,Point,MAIN,Maritime Points : Electromagnetic - Magnetic Anomaly Detection (MAD)
25,Maritime Control Points,Optical Fix,,,212600,Point,MAIN,Maritime Points : Optical Fix
25,Maritime Control Points,Formation,,,212700,Point,MAIN,Maritime Points : Formation
25,Maritime Control Points,Harbor,,,212800,Point,MAIN,Maritime Points : Harbor
25,Maritime Control Points,Harbor Entrance Point,A,,212901,Point,MAIN,Maritime Points : Harbor Entrance Point : A
25,Maritime Control Points,Harbor Entrance Point,Q,,212902,Point,MAIN,Maritime Points : Harbor Entrance Point : Q
25,Maritime Control Points,Harbor Entrance Point,X,,212903,Point,MAIN,Maritime Points : Harbor Entrance Point : X
25,Maritime Control Points,Harbor Entrance Point,Y,,212904,Point,MAIN,Maritime Points : Harbor Entrance Point : Y
25,Maritime Control Points,Dip Position,,,213000,Point,MAIN,Maritime Points : Dip Position
25,Maritime Control Points,Search,,,213100,Point,MAIN,Maritime Points : Search
25,Maritime Control Points,Search Area,,,213200,Point,MAIN,Maritime Points : Search Area
25,Maritime Control Points,Search Center,,,213300,Point,MAIN,Maritime Points : Search Center
25,Maritime Control Points,Navigational Reference Point,,,213400,Point,MAIN,Maritime Points : Navigational Reference Point (Search)
25,Maritime Control Points,Sonobuoy,,,213500,Point,MAIN,Maritime Points : Sonobuoy
25,Maritime Control Points,Sonobuoy,Ambient Noise,,213501,Point,MAIN,Maritime Points : Sonobuoy : Ambient Noise
25,Maritime Control Points,Sonobuoy,Air Transportable Communication,,213502,Point,MAIN,Maritime Points : Sonobuoy : Air Transportable Communication
25,Maritime Control Points,Sonobuoy,Barra,,213503,Point,MAIN,Maritime Points : Sonobuoy : Barra
25,Maritime Control Points,Sonobuoy,Bathythermograph Transmitting,,213504,Point,MAIN,Maritime Points : Sonobuoy : Bathythermograph Transmitting
25,Maritime Control Points,Sonobuoy,Command Active Multi-Beam (CAMBS),,213505,Point,MAIN,Maritime Points : Sonobuoy : Command Active Multi-Beam (CAMBS)
25,Maritime Control Points,Sonobuoy,Command Active Sonobuoy Directional Command Active Sonobuoy System (CASS),,213506,Point,MAIN,Maritime Points : Sonobuoy : Command Active Sonobuoy Directional Command Active Sonobuoy System (CASS)
25,Maritime Control Points,Sonobuoy,Digital Frequency Analysis and Recording (DIFAR),,213507,Point,MAIN,Maritime Points : Sonobuoy : Digital Frequency Analysis and Recording (DIFAR)
25,Maritime Control Points,Sonobuoy,Directional Command Active Sonobuoy System (DICASS),,213508,Point,MAIN,Maritime Points : Sonobuoy : Directional Command Active Sonobuoy System (DICASS)
25,Maritime Control Points,Sonobuoy,Expendable Reliable Acoustic Path Sonobuoy (ERAPS),,213509,Point,MAIN,Maritime Points : Sonobuoy : Expendable Reliable Acoustic Path Sonobuoy (ERAPS)
25,Maritime Control Points,Sonobuoy,Expired,,213510,Point,MAIN,Maritime Points : Sonobuoy : Expired
25,Maritime Control Points,Sonobuoy,Kingpin,,213511,Point,MAIN,Maritime Points : Sonobuoy : Kingpin
25,Maritime Control Points,Sonobuoy,Low Frequency Analysis and Recording (LOFAR),,213512,Point,MAIN,Maritime Points : Sonobuoy : Low Frequency Analysis and Recording (LOFAR)
25,Maritime Control Points,Sonobuoy,Pattern Center,,213513,Point,MAIN,Maritime Points : Sonobuoy : Pattern Center
25,Maritime Control Points,Sonobuoy,Range Only,,213514,Point,MAIN,Maritime Points : Sonobuoy : Range Only
25,Maritime Control Points,Sonobuoy,Vertical Line Array Directional Frequency Analysis and Recording (DIFAR),,213515,Point,MAIN,Maritime Points : Sonobuoy : Vertical Line Array Directional Frequency Analysis and Recording (DIFAR)
25,Maritime Control Points,Reference Point,,,213600,Point,MAIN,Maritime Points : Reference Point
25,Maritime Control Points,Special Point,,,213700,Point,MAIN,Maritime Points : Special Point
25,Maritime Control Points,Navigational Reference Point,,,213800,Point,MAIN,Maritime Points : Navigational Reference Point
25,Maritime Control Points,Data Link Reference Point,,,213900,Point,MAIN,Maritime Points : Data Link Reference Point
25,Maritime Control Points,Forward Observer / Spotter Position,,,214000,Point,MAIN,Maritime Points : Forward Observer / Spotter Position
25,Maritime Control Points,Vital Area Center,,,214100,Point,MAIN,Maritime Points : Vital Area Center
25,Maritime Control Points,Corridor Tab Point,,,214200,Point,MAIN,Maritime Points : Corridor Tab Point
25,Maritime Control Points,Enemy Point,,,214300,Point,MAIN,Maritime Points : Enemy Point
25,Maritime Control Points,Marshall Point,,,214400,Point,MAIN,Maritime Points : Marshall Point
25,Maritime Control Points,Position and Intended Movement (PIM),,,214500,Point,MAIN,Maritime Points : Position and Intended Movement (PIM)
25,Maritime Control Points,Pre-Landfall Waypoint,,,214600,Point,MAIN,Maritime Points : Pre-Landfall Waypoint
25,Maritime Control Points,Estimated Position (EP),,,214700,Point,MAIN,Maritime Points : Estimated Position (EP)
25,Maritime Control Points,Waypoint,,,214800,Point,MAIN,Maritime Points : Waypoint
25,Maritime Control Points,General Subsurface Station,,,214900,Point,MAIN,Maritime Points : General Subsurface Station
25,Maritime Control Points,Submarine Subsurface Station,,,215000,Point,MAIN,Maritime Points : Submarine Subsurface Station
25,Maritime Control Points,Submarine Antisubmarine Warfare Subsurface Station,,,215100,Point,MAIN,Maritime Points : Submarine Antisubmarine Warfare Subsurface Station
25,Maritime Control Points,Unmanned Underwater Vehicle Subsurface Station,,,215200,Point,MAIN,Maritime Points : Unmanned Underwater Vehicle Subsurface Station
25,Maritime Control Points,Antisubmarine Warfare (ASW) Unmanned Underwater Vehicle Subsurface Station,,,215300,Point,MAIN,Maritime Points : Antisubmarine Warfare (ASW) Unmanned Underwater Vehicle Subsurface Station
25,Maritime Control Points,Mine Warfare Unmanned Underwater Vehicle Subsurface Station,,,215400,Point,MAIN,Maritime Points : Mine Warfare Unmanned Underwater Vehicle Subsurface Station
25,Maritime Control Points,Surface Warfare Unmanned Underwater Vehicle Subsurface Station,,,215500,Point,MAIN,Maritime Points : Surface Warfare Unmanned Underwater Vehicle Subsurface Station
25,Maritime Control Points,General Surface Station,,,215600,Point,MAIN,Maritime Points : General Surface Station
25,Maritime Control Points,Antisubmarine Warfare (ASW) Surface Station,,,215700,Point,MAIN,Maritime Points : Antisubmarine Warfare (ASW) Surface Station
25,Maritime Control Points,Mine Warfare Surface Station,,,215800,Point,MAIN,Maritime Points : Mine Warfare Surface Station
25,Maritime Control Points,Non-Combatant Surface Station,,,215900,Point,MAIN,Maritime Points : Non-Combatant Surface Station
25,Maritime Control Points,Picket Surface Station,,,216000,Point,MAIN,Maritime Points : Picket Surface Station
25,Maritime Control Points,Rendezvous Surface Station,,,216100,Point,MAIN,Maritime Points : Rendezvous Surface Station
25,Maritime Control Points,Replenishment at Sea Surface Station,,,216200,Point,MAIN,Maritime Points : Replenishment at Sea Surface Station
